dataset,method,experiment,seed,expr_id,expression,complexity,depth,expr_length,num_gates,num_AND,num_OR,num_soft,num_pair,num_gate_expr
UCI_CTG_NSPbin,lgo,lgo_hard,13,111,"lgo_thre(div(id(idF(idF(NSP))), zero), as_pos(one), 0.973069209790147)",10,5,70,1,0,0,0,0,0
UCI_CTG_NSPbin,lgo,lgo_hard,13,112,"lgo_thre(div(id(NSP), zero), as_pos(zero), as_thr(one))",9,3,55,1,0,0,0,0,0
UCI_CTG_NSPbin,lgo,lgo_hard,13,113,"lgo_thre(div(div(id(NSP), zero), one), as_pos(one), 1.066593229287006)",10,4,70,1,0,0,0,0,0
UCI_CTG_NSPbin,lgo,lgo_hard,13,114,"lgo_thre(div(id(NSP), zero), 1.772244804184816, as_thr(pow(0.6939971304635932, 0.6757831250975426)))",10,3,100,1,0,0,0,0,0
UCI_CTG_NSPbin,lgo,lgo_hard,13,115,"lgo_thre(div(id(idF(NSP)), div(-0.6131923079629428, log(sqrt(zero)))), 5.22000497822014, 0.45713344507386716)",12,5,109,1,0,0,0,0,0
UCI_CTG_NSPbin,lgo,lgo_hard,13,116,"lgo_thre(div(id(NSP), zero), as_pos(sqrt(one)), as_thr(pow(0.6939971304635932, 0.6757831250975426)))",12,3,100,1,0,0,0,0,0
UCI_CTG_NSPbin,lgo,lgo_hard,13,117,"lgo_thre(div(id(idF(NSP)), add(pow(sub(one, one), -0.2776705794457662), sqrt(mul(lgo_thre(0.3000164190220946, 3.2302039548810955, -0.6626644266401457), -0.514905038351142)))), 1.772244804184816, -1.1524555320715837)",20,6,215,2,0,0,0,0,0
UCI_CTG_NSPbin,lgo,lgo_hard,13,118,"lgo_thre(div(id(NSP), add(pow(sub(one, one), -0.2776705794457662), sqrt(mul(lgo_thre(0.3000164190220946, 3.2302039548810955, -0.6626644266401457), -0.514905038351142)))), 1.772244804184816, as_thr(one))",20,6,202,2,0,0,0,0,0
UCI_CTG_NSPbin,lgo,lgo_hard,13,119,"lgo_thre(div(id(NSP), add(pow(sub(one, one), -0.2776705794457662), sqrt(mul(lgo_thre(0.3000164190220946, 3.2302039548810955, -0.6626644266401457), -0.514905038351142)))), as_pos(zero), as_thr(0.3000164190220946))",21,6,212,2,0,0,0,0,0
UCI_CTG_NSPbin,lgo,lgo_hard,2,120,"lgo_thre(div(id(idF(NSP)), zero), 1.772244804184816, 0.998556239051382)",8,4,71,1,0,0,0,0,0
UCI_CTG_NSPbin,lgo,lgo_hard,2,121,"lgo_thre(div(id(NSP), zero), as_pos(zero), as_thr(one))",9,3,55,1,0,0,0,0,0
UCI_CTG_NSPbin,lgo,lgo_hard,2,122,"lgo_thre(div(id(idF(NSP)), zero), as_pos(one), as_thr(one))",10,4,59,1,0,0,0,0,0
UCI_CTG_NSPbin,lgo,lgo_hard,2,123,"lgo_thre(div(id(idF(NSP)), 0.003952749513052885), as_pos(zero), as_thr(one))",10,4,76,1,0,0,0,0,0
UCI_CTG_NSPbin,lgo,lgo_hard,2,124,"lgo_thre(div(id(NSP), zero), as_pos(sqrt(one)), 0.998556239051382)",9,3,66,1,0,0,0,0,0
